activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts
2486,Finchley Road,8,8,0,BW,5
2490,Finchley Road,8,8,0,BW,5
2492,Waterloo,10,11,1,BW,5
2495,Waterloo,10,11,1,BW,5
1634,London Bridge,9,11,2,BW,5
1919,Euston Square,13,15,2,BW,5
1982,Euston Square,13,15,2,BW,5
1491,Warren Street,10,11,1,BW,5
1493,Westminster,15,16,1,BW,5
1531,West Brompton,8,8,0,BW,5
1001,Finchley Road,15,16,1,AW,5
1003,Finchley Road,8,9,1,BW,5
1005,Finchley Road,15,16,1,AW,5
1007,Finchley Road,15,16,1,AW,5
1009,Finchley Road,8,9,1,BW,5
1011,Finchley Road,15,16,1,AW,5
1013,Finchley Road,8,8,0,BW,5
1015,Finchley Road,15,17,2,AW,5
1017,Finchley Road,8,9,1,BW,5
1019,Finchley Road,15,15,0,AW,5
1022,Finchley Road,8,8,0,BW,5
1025,Finchley Road,8,9,1,BW,5
1027,Finchley Road,15,15,0,AW,5
1029,Finchley Road,8,8,0,BW,5
1031,Finchley Road,15,16,1,AW,5
1033,Finchley Road,8,8,0,BW,5
1036,Finchley Road,15,17,2,AW,5
1041,Euston Square,10,11,1,BW,5
1053,Finchley Road,15,15,0,AW,5
1056,Finchley Road,15,15,0,AW,5
1059,Finchley Road,15,16,1,AW,5
1061,Finchley Road,8,8,0,BW,5
1063,Finchley Road,15,16,1,AW,5
1067,Euston Square,15,16,1,BW,5
1068,Finchley Road,15,16,1,AW,5
1072,Finchley Road,8,8,0,BW,5
1080,Finchley Road,19,20,1,AW,5
1087,Euston Square,9,11,2,BW,5
1088,Finchley Road,11,11,0,AW,5
1091,Finchley Road,8,8,0,BW,5
1093,Finchley Road,15,16,1,AW,5
1096,Finchley Road,15,15,0,AW,5
1099,Finchley Road,15,16,1,AW,5
1101,Finchley Road,15,16,1,AW,5
1103,Finchley Road,8,8,0,BW,5
1106,Finchley Road,8,9,1,BW,5
1109,Finchley Road,15,15,0,AW,5
1111,Euston Square,10,12,2,BW,5
1116,Finchley Road,15,16,1,AW,5
1118,Finchley Road,8,9,1,BW,5
1120,Finchley Road,15,16,1,AW,5
1122,Finchley Road,15,16,1,AW,5
1124,Finchley Road,15,16,1,AW,5
1127,Finchley Road,15,16,1,AW,5
1130,Finchley Road,15,16,1,AW,5
1134,Finchley Road,15,15,0,AW,5
1136,Finchley Road,8,8,0,BW,5
1138,Finchley Road,15,16,1,AW,5
1142,Finchley Road,15,17,2,AW,5
1144,Finchley Road,8,8,0,BW,5
1146,Finchley Road,16,16,0,AW,5
1149,Finchley Road,8,8,0,BW,5
1151,Finchley Road,15,16,1,AW,5
1153,Euston Square,8,10,2,BW,5
1156,Finchley Road,15,17,2,AW,5
1160,Finchley Road,12,13,1,AW,5
1162,Finchley Road,13,14,1,AW,5
1168,Finchley Road,19,20,1,AW,5
1170,Euston Square,9,11,2,BW,5
1191,Finchley Road,15,16,1,AW,5
1192,Finchley Road,8,9,1,BW,5
1195,Finchley Road,15,16,1,AW,5
1197,Finchley Road,8,10,2,BW,5
1200,Finchley Road,15,15,0,AW,5
1203,Euston Square,9,11,2,BW,5
1206,Finchley Road,15,16,1,AW,5
1208,Finchley Road,7,8,1,BW,5
1210,Finchley Road,8,8,0,BW,5
1213,Finchley Road,15,15,0,AW,5
1215,Finchley Road,8,8,0,BW,5
1217,Finchley Road,15,16,1,AW,5
1219,Finchley Road,8,9,1,BW,5
1221,Finchley Road,15,15,0,AW,5
1850,East Finchley,17,19,2,AW,5
1854,East Finchley,17,19,2,AW,5
1857,East Finchley,17,19,2,AW,5
1860,East Finchley,17,19,2,AW,5
1862,East Finchley,17,19,2,AW,5
1864,East Finchley,17,19,2,AW,5
1867,East Finchley,17,19,2,AW,5
1871,East Finchley,17,19,2,AW,5
1874,East Finchley,17,19,2,AW,5
1877,East Finchley,17,19,2,AW,5
1879,East Finchley,17,19,2,AW,5
1881,East Finchley,17,19,2,AW,5
1884,East Finchley,17,19,2,AW,5
1888,East Finchley,17,19,2,AW,5
1891,East Finchley,17,19,2,AW,5
1894,East Finchley,17,19,2,AW,5
1896,East Finchley,17,19,2,AW,5
1898,East Finchley,17,19,2,AW,5
1901,East Finchley,17,19,2,AW,5
1905,East Finchley,17,19,2,AW,5
1908,East Finchley,17,19,2,AW,5
1911,East Finchley,17,19,2,AW,5
1913,East Finchley,17,19,2,AW,5
1915,East Finchley,17,19,2,AW,5
1741,Finchley Road,8,8,0,BW,5
1744,Finchley Road,8,8,0,BW,5
1745,Finchley Road,8,8,0,BW,5
1747,Finchley Road,7,8,1,BW,5
1750,Finchley Road,8,8,0,BW,5
1752,Finchley Road,8,8,0,BW,5
1760,Finchley Road,15,16,1,AW,5
1822,Finchley Road,19,20,1,AW,5
1830,Finchley Road,16,17,1,AW,5
1835,Finchley Road,8,8,0,BW,5
1837,Finchley Road,17,18,1,AW,5
1839,Finchley Road,15,15,0,AW,5
2130,Finchley Road,8,8,0,BW,5
2133,Finchley Road,8,8,0,BW,5
2134,Finchley Road,8,8,0,BW,5
2136,Finchley Road,7,8,1,BW,5
2139,Finchley Road,8,8,0,BW,5
2141,Finchley Road,8,8,0,BW,5
2149,Finchley Road,15,16,1,AW,5
2211,Finchley Road,19,20,1,AW,5
2219,Finchley Road,16,17,1,AW,5
2224,Finchley Road,8,8,0,BW,5
2226,Finchley Road,17,18,1,AW,5
2228,Finchley Road,15,15,0,AW,5
2298,Finchley Road,8,8,0,BW,5
2301,Finchley Road,8,8,0,BW,5
2302,Finchley Road,8,8,0,BW,5
2304,Finchley Road,7,8,1,BW,5
2307,Finchley Road,8,8,0,BW,5
2309,Finchley Road,8,8,0,BW,5
2379,Finchley Road,19,20,1,AW,5
2387,Finchley Road,16,17,1,AW,5
2392,Finchley Road,8,8,0,BW,5
2394,Finchley Road,17,18,1,AW,5
2396,Finchley Road,15,15,0,AW,5
2097,Holborn,9,11,2,BW,5
2057,Warren Street,9,11,2,BW,5
2461,Finchley Road,15,17,2,AW,5
2463,Finchley Road,8,9,1,BW,5
2467,Finchley Road,15,16,1,AW,5
2468,Finchley Road,8,9,1,BW,5
2472,Finchley Road,8,8,0,BW,5
2474,Finchley Road,15,17,2,AW,5
2476,Finchley Road,8,9,1,BW,5
2479,Finchley Road,8,8,0,BW,5
2482,Finchley Road,8,9,1,BW,5
2484,Finchley Road,15,17,2,AW,5
2486,Finchley Road,8,8,0,BW,5
2488,Finchley Road,15,16,1,AW,5
2490,Finchley Road,8,8,0,BW,5
2492,Waterloo,10,11,1,BW,5
2495,Waterloo,10,11,1,BW,5
1203,Finchley Road,15,16,1,AW,5
1205,Finchley Road,8,9,1,AW,5
1211,Finchley Road,15,16,1,AW,5
1215,Finchley Road,8,8,0,AW,5
1217,Finchley Road,15,16,1,AW,5
1220,Finchley Road,8,9,1,AW,5
1225,Finchley Road,15,16,1,AW,5
1228,Finchley Road,8,8,0,AW,5
1233,Finchley Road,16,16,0,AW,5
1243,Finchley Road,15,15,0,AW,5
1643,Kentish Town,15,17,2,AW,5
1188,East Finchley,19,19,0,AW,5
1206,Finchley Central,18,20,2,AW,5
1207,Finchley Central,8,8,0,AW,5
1209,Finchley Central,15,16,1,AW,5
1218,Finchley Central,8,9,1,AW,5
1221,Finchley Central,15,16,1,AW,5
1224,Finchley Central,8,8,0,AW,5
1226,Finchley Central,20,20,0,AW,5
1227,West Finchley,17,19,2,AW,5
1230,Finchley Road,15,15,0,AW,5
1642,Kentish Town,16,17,1,AW,5
1022,Bethnal Green,8,8,0,AW,5
1191,East Finchley,18,20,2,AW,5
1266,Oxford Circus,15,16,1,AW,5
1294,Oxford Circus,15,16,1,AW,5
1354,Tottenham Court Road,18,20,2,AW,5
1374,Tottenham Court Road,16,17,1,AW,5
1375,Tottenham Court Road,8,8,0,AW,5
1644,Kentish Town,15,16,1,AW,5
1192,Finchley Road,8,8,0,AW,5
1194,Finchley Central,15,16,1,AW,5
1262,Oxford Circus,8,8,0,AW,5
1268,Oxford Circus,8,8,0,AW,5
1280,Oxford Circus,13,14,1,AW,5
1299,Oxford Circus,13,15,2,AW,5
1388,Bond Street,18,17,23,AW,5
1394,Bond Street,11,13,2,AW,5
1461,King's Cross,11,13,2,AW,5
1396,Bond Street,12,13,1,AW,5
1655,Stratford,13,15,2,AW,5
1134,East Finchley,11,12,1,AW,5
1136,East Finchley,13,15,2,AW,5
1385,Bond Street,8,8,0,AW,5
1386,Bond Street,15,16,1,AW,5
1601,Shepherds Bush,15,16,1,AW,5
1654,Moorgate,11,12,1,AW,5
1142,East Finchley,8,8,0,AW,5
1384,Tottenham Court Road,8,9,1,AW,5
1387,Bond Street,15,16,1,AW,5
1603,Shepherds Bush,8,8,0,AW,5
1658,Stratford,8,9,1,AW,5
1155,East Finchley,8,8,0,AW,5
1159,East Finchley,13,15,2,AW,5
1162,East Finchley,11,12,1,AW,5
1356,Tottenham Court Road,8,8,0,AW,5
1371,Tottenham Court Road,15,16,1,AW,5
1376,Tottenham Court Road,8,9,1,AW,5
1381,Tottenham Court Road,15,16,1,AW,5
1389,Bond Street,8,8,0,AW,5
1390,Bond Street,18,18,0,AW,5
1391,Bond Street,16,16,0,AW,5
1462,King's Cross,8,8,0,AW,5
1583,Shepherds Bush,8,9,1,AW,5
1638,Highbury and Islington,8,8,0,AW,5
1663,Stratford,13,15,2,AW,5
1169,Finchley Road,8,8,0,AW,5
1172,East Finchley,8,8,0,AW,5
1180,Manor House,8,8,0,AW,5
1213,West Finchley,15,16,1,AW,5
1181,Finchley Central,13,15,2,AW,5
1382,Tottenham Court Road,11,12,1,AW,5
1383,Tottenham Court Road,16,18,2,AW,5
1236,Finchley Road,13,15,2,AW,5
1241,Finchley Road,13,15,2,AW,5
1252,Finchley Road,11,12,1,AW,5
1254,West Finchley,15,16,1,AW,5
1467,King's Cross,8,8,0,AW,5
1666,Stratford,13,15,2,AW,5
1392,Bond Street,15,16,1,AW,5
1468,King's Cross,15,16,1,AW,5
1237,Finchley Road,17,15,22,AW,5
1509,South Kensington,11,13,2,AW,5
1528,Bethnal Green,13,14,1,AW,5
1634,Highbury and Islington,14,15,1,AW,5
1670,Stratford,15,16,1,AW,5
1533,Bethnal Green,15,16,1,AW,5
1545,Liverpool Street,8,8,0,AW,5
1560,Stratford,18,18,0,AW,5
1650,Moorgate,18,12,18,AW,5
1651,Moorgate,18,17,23,AW,5
1677,Stratford,15,16,1,AW,5
1566,Stratford,8,8,0,AW,5
1581,Shepherds Bush,17,15,22,AW,5
1369,Tottenham Court Road,18,9,15,AW,5
1379,Tottenham Court Road,18,8,14,AW,5
1582,Shepherds Bush,15,16,1,AW,5
1584,Shepherds Bush,8,8,0,AW,5
1605,Angel,15,16,1,AW,5
1357,Tottenham Court Road,15,16,1,AW,5
1358,Tottenham Court Road,8,9,1,AW,5
1360,Tottenham Court Road,15,16,1,AW,5
1377,Tottenham Court Road,8,8,0,AW,5
1378,Tottenham Court Road,18,8,14,AW,5
1380,Tottenham Court Road,17,7,14,AW,5
1671,Stratford,11,13,2,AW,5
1607,Angel,13,14,1,AW,5
1609,Angel,12,13,1,AW,5
1675,Stratford,16,8,16,AW,5
1532,Bethnal Green,15,16,1,AW,5
1631,Goodge Street,11,13,2,AW,5
1621,Old Street,13,14,1,AW,5
1547,Liverpool Street,14,15,1,AW,5
1632,Hackney Central,15,16,1,AW,5
1563,Stratford,8,8,0,AW,5
1625,Old Street,13,15,2,AW,5
1538,Bethnal Green,13,14,1,AW,5
1556,Stratford,14,15,1,AW,5
1557,Stratford,12,13,1,AW,5
1564,Stratford,9,9,0,AW,5
1571,Stratford,8,8,0,AW,5
1543,Liverpool Street,13,14,1,AW,5
1558,Stratford,14,15,1,AW,5
1633,Hackney Central,12,13,1,AW,5
5560,Leicester Square,13,15,2,AW,5
5605,Leicester Square,11,13,2,AW,5
5634,Leicester Square,13,14,1,AW,5
5636,Tottenham Court Road,14,15,1,AW,5
5460,Liverpool Street,15,16,1,AW,5
5513,Liverpool Street,15,16,1,AW,5
5217,Liverpool Street,8,9,1,AW,5
5188,Liverpool Street,15,16,1,AW,5
5613,Liverpool Street,8,8,0,AW,5
4351,Liverpool Street,8,8,0,AW,5
4354,Liverpool Street,15,16,1,AW,5
4309,Liverpool Street,15,16,1,AW,5
4487,Tottenham Court Road,16,18,2,AW,5
5287,Tottenham Court Road,15,16,1,AW,5
4489,Tottenham Court Road,8,8,0,AW,5
3882,Tottenham Court Road,15,16,1,AW,5
5208,Tottenham Court Road,15,16,1,AW,5
5676,Tottenham Court Road,9,9,0,AW,5
5606,Tottenham Court Road,8,8,0,AW,5
4465,Tottenham Court Road,7,7,0,AW,5
5635,Tottenham Court Road,9,9,0,AW,5
5422,Tottenham Court Road,8,8,0,AW,5
4630,Tottenham Court Road,7,7,0,AW,5
4995,Tottenham Court Road,15,16,1,AW,5
4715,Tottenham Court Road,15,16,1,AW,5
4797,Tottenham Court Road,8,9,1,AW,5
4574,Tottenham Court Road,15,16,1,AW,5
5152,Tottenham Court Road,8,8,0,AW,5
5263,Tottenham Court Road,9,9,0,AW,5
5321,Tottenham Court Road,8,8,0,AW,5
5398,Tottenham Court Road,7,7,0,AW,5
4466,Tottenham Court Road,7,7,0,AW,5
5060,Tottenham Court Road,9,9,0,AW,5
5235,Tottenham Court Road,8,8,0,AW,5
4403,Tottenham Court Road,7,7,0,AW,5
4873,Tottenham Court Road,15,16,1,AW,5
5399,Tottenham Court Road,15,16,1,AW,5
4969,Goodge Street,8,9,1,AW,5
4798,Tottenham Court Road,15,16,1,AW,5
5210,Tottenham Court Road,8,8,0,AW,5
5236,Tottenham Court Road,15,16,1,AW,5
5588,Tottenham Court Road,8,8,0,AW,5
5506,Tottenham Court Road,8,8,0,AW,5
5721,Tottenham Court Road,7,7,0,AW,5
4575,Tottenham Court Road,8,8,0,AW,5
5638,Tottenham Court Road,7,7,0,AW,5
4171,Tottenham Court Road,15,16,1,AW,5
4388,Tottenham Court Road,8,8,0,AW,5
5608,Tottenham Court Road,15,16,1,AW,5
5888,Tottenham Court Road,9,9,0,AW,5
5722,Tottenham Court Road,8,8,0,AW,5
4735,Tottenham Court Road,7,7,0,AW,5
5679,Tottenham Court Road,9,9,0,AW,5
5744,Tottenham Court Road,8,8,0,AW,5
5449,Tottenham Court Road,7,7,0,AW,5
5450,Tottenham Court Road,7,7,0,AW,5
5475,Goodge Street,9,9,0,AW,5
5400,Tottenham Court Road,8,8,0,AW,5
5423,Tottenham Court Road,7,7,0,AW,5
5507,Tottenham Court Road,9,9,0,AW,5
5704,Tottenham Court Road,8,8,0,AW,5
4425,Tottenham Court Road,7,7,0,AW,5
4749,Goodge Street,8,8,0,AW,5
4894,Tottenham Court Road,15,16,1,AW,5
4704,Tottenham Court Road,8,8,0,AW,5
4834,Tottenham Court Road,7,7,0,AW,5
4914,Tottenham Court Road,8,8,0,AW,5
5424,Tottenham Court Road,15,16,1,AW,5
5705,Tottenham Court Road,8,8,0,AW,5
4691,Angel,15,16,1,AW,5
5541,Bethnal Green,8,8,0,AW,5
5020,Moorgate,8,8,0,AW,5
5486,Bethnal Green,7,7,0,AW,5
5267,Bethnal Green,8,8,0,AW,5
5681,Bethnal Green,15,16,1,AW,5
3712,Angel,8,8,0,AW,5
4879,Bethnal Green,7,7,0,AW,5
5751,Bethnal Green,9,9,0,AW,5
5664,Old Street,8,8,0,AW,5
4453,Bethnal Green,7,7,0,AW,5
3843,Old Street,8,8,0,AW,5
5716,Old Street,15,16,1,AW,5
5729,Angel,8,8,0,AW,5
5556,Old Street,7,7,0,AW,5
4058,Old Street,8,8,0,AW,5
5840,Angel,15,16,1,AW,5
5355,Bethnal Green,8,8,0,AW,5
5216,Bethnal Green,7,7,0,AW,5
5268,Bethnal Green,9,9,0,AW,5
2775,Willesden Green,8,8,0,AW,5
10088,Willesden Green,15,16,1,AW,5
7590,Bank,8,8,0,AW,5
10088,Bank,15,16,1,AW,5
10291,Farringdon,8,8,0,AW,5
10464,Farringdon,8,8,0,AW,5
11084,Bank,15,16,1,AW,5
10464,Bank,8,8,0,AW,5
11084,Farringdon,15,16,1,AW,5
1155,Canada Water,15,16,1,AW,5
2829,Vauxhall,15,16,1,AW,5
4628,Finsbury Park,15,16,1,AW,5
8246,Wapping,15,16,1,AW,5
8335,Leyton Midland Road,8,8,0,AW,5
8680,East Finchley,15,16,1,AW,5
3655,Bank,15,16,1,AW,5
4477,Bank,15,16,1,AW,5
7604,Bank,15,16,1,AW,5
7691,Farringdon,8,8,0,AW,5
7807,Great Portland Street,15,16,1,AW,5
7947,Farringdon,8,8,0,AW,5
8941,Regents Park,15,16,1,AW,5
9269,Bank,8,8,0,AW,5
9847,Monument,15,16,1,AW,5
10001,Farringdon,8,8,0,AW,5
10003,Farringdon,15,16,1,AW,5
10328,Chancery Lane,8,8,0,AW,5
10614,Regents Park,15,16,1,AW,5
10618,Regents Park,8,8,0,AW,5
11782,Bank,15,16,1,AW,5
3738,Oxford Circus,8,8,0,AW,5
4289,Oxford Circus,15,16,1,AW,5
4408,Oxford Circus,8,8,0,AW,5
4873,Oxford Circus,15,16,1,AW,5
4991,Oxford Circus,8,8,0,AW,5
5028,Oxford Circus,15,16,1,AW,5
5213,Oxford Circus,8,8,0,AW,5
6653,Oxford Circus,8,8,0,AW,5
7066,Oxford Circus,15,16,1,AW,5
7559,Oxford Circus,15,16,1,AW,5
7651,Oxford Circus,15,16,1,AW,5
8391,Oxford Circus,8,8,0,AW,5
9046,Oxford Circus,15,16,1,AW,5
9337,Oxford Circus,15,16,1,AW,5
9342,Oxford Circus,15,16,1,AW,5
9597,Oxford Circus,8,8,0,AW,5
9772,Oxford Circus,15,16,1,AW,5
9790,Oxford Circus,15,16,1,AW,5
10490,Oxford Circus,15,16,1,AW,5
10958,Oxford Circus,15,16,1,AW,5
8002,St. Pauls,15,16,1,AW,5
8461,Chancery Lane,8,8,0,AW,5
1704,St. Pauls,15,16,1,AW,5
1708,Westminster,15,16,1,AW,5
2342,Westminster,8,8,0,AW,5
2650,Holborn,15,16,1,AW,5
2777,Holborn,15,16,1,AW,5
2900,Holborn,8,8,0,AW,5
3020,Moorgate,7,7,0,AW,5
4962,St. Pauls,15,16,1,AW,5
5238,Covent Garden,8,8,0,AW,5
5390,Holborn,15,16,1,AW,5
5504,Old Street,15,16,1,AW,5
5755,St. Pauls,8,9,1,AW,5
5804,Covent Garden,15,16,1,AW,5
5939,Blackfriars,8,8,0,AW,5
6401,St. Pauls,9,9,0,AW,5
6559,Old Street,8,8,0,AW,5
6625,Holborn,7,7,0,AW,5
6670,Westminster,9,9,0,AW,5
6750,Old Street,8,8,0,AW,5
7212,Holborn,8,8,0,AW,5
7214,Holborn,15,16,1,AW,5
7513,Old Street,8,9,1,AW,5
8231,Barbican,15,16,1,AW,5
8426,St. Pauls,8,8,0,AW,5
8749,Leicester Square,9,9,0,AW,5
8854,Blackfriars,8,8,0,AW,5
8856,Old Street,7,7,0,AW,5
9165,St. Pauls,9,9,0,AW,5
9586,Covent Garden,8,8,0,AW,5
9722,Holborn,7,7,0,AW,5
9896,Covent Garden,8,8,0,AW,5
10328,Chancery Lane,15,16,1,AW,5
10459,Holborn,8,9,1,AW,5
10734,Covent Garden,15,16,1,AW,5
10869,Fenchurch Street,8,8,0,AW,5
11240,Barbican,9,9,0,AW,5
11308,St. James's Park,8,8,0,AW,5
11312,St. James's Park,7,7,0,AW,5
11315,St. James's Park,8,8,0,AW,5
11351,Covent Garden,15,16,1,AW,5
5020,Moorgate,8,8,0,AW,5
5478,Leicester Square,7,7,0,AW,5
5501,Leicester Square,9,9,0,AW,5
5502,Leicester Square,9,9,0,AW,5
5503,Leicester Square,7,7,0,AW,5
5560,Leicester Square,9,9,0,AW,5
5605,Leicester Square,9,9,0,AW,5
5634,Leicester Square,7,7,0,AW,5
5886,Leicester Square,9,9,0,AW,5
4933,Leicester Square,9,9,0,AW,5
5561,Leicester Square,7,7,0,AW,5
3843,Old Street,15,16,1,AW,5
5556,Old Street,8,8,0,AW,5
4058,Old Street,15,16,1,AW,5
7160,Bond Street,17,19,2,AW,5
1572,London Bridge,17,22,5,AW,6
1573,Golders Green,16,21,5,H,6
1575,Golders Green,9,15,6,W,6
1578,Golders Green,9,15,6,W,6
1588,Golders Green,11,16,5,H,6
1597,Shepherds Bush,17,22,5,AW,6
1561,Stratford,16,21,5,AW,6
1145,Oxford Circus,17,22,5,AW,6
1029,Oxford Circus,16,22,6,AW,6
1395,Bond Street,17,22,5,AW,6
1597,Shepherds Bush,17,22,5,AW,6
1673,Stratford,14,19,5,AW,6
1595,Shepherds Bush,17,22,5,AW,6
1618,Embankment,16,21,5,AW,6
1527,South Kensington,14,19,5,AW,6
1589,Shepherds Bush,14,19,5,AW,6
5507,Tottenham Court Road,13,17,4,AW,6
5704,Tottenham Court Road,14,18,4,AW,6
5424,Tottenham Court Road,18,22,4,AW,6
5705,Tottenham Court Road,18,22,4,AW,6
4649,Leicester Square,18,22,4,AW,6
8698,Tottenham Court Road,18,22,4,AW,6
1120,South Kensington,16,22,6,AW,6
1839,Kentish Town,18,22,4,AW,6
2172,Tottenham Court Road,17,22,5,AW,6
2181,Tottenham Court Road,14,20,6,AW,6
2212,Tottenham Court Road,16,22,6,AW,6
2863,Oxford Circus,16,22,6,AW,6
3147,Oxford Circus,16,22,6,AW,6
3521,Stratford,17,22,5,AW,6
3970,Marble Arch,18,22,4,AW,6
3971,Marble Arch,14,19,5,AW,6
3972,Marble Arch,14,19,5,AW,6
4131,Oxford Circus,14,20,6,AW,6
4222,Farringdon,16,22,6,AW,6
5215,Tottenham Court Road,16,22,6,AW,6
5220,Shepherds Bush,17,22,5,AW,6
5221,Shepherds Bush,17,21,4,AW,6
5222,Shepherds Bush,17,21,4,AW,6
5229,Shepherds Bush,17,21,4,AW,6
5380,Charing Cross,17,22,5,AW,6
5619,Tottenham Court Road,17,21,4,AW,6
6314,Bond Street,14,20,6,AW,6
6384,Ealing Broadway,16,22,6,AW,6
7648,Parsons Green,16,22,6,AW,6
8837,Knightsbridge,14,19,5,AW,6
8838,Knightsbridge,17,21,4,AW,6
8853,Westbourne Park,14,18,4,AW,6
9359,Marble Arch,17,21,4,AW,6
9591,Warren Street,14,20,6,AW,6
9610,Great Portland Street,16,22,6,AW,6
9959,Angel,17,21,4,AW,6
9960,Angel,17,22,5,AW,6
10085,Oxford Circus,14,20,6,AW,6
4942,Leicester Square,15,19,4,AW,6
9114,Green Park,18,22,4,AW,6
3544,Green Park,17,22,5,AW,6
4168,Green Park,18,22,4,AW,6
2201,Tottenham Court Road,14,20,6,AW,6
2206,Tottenham Court Road,16,22,6,AW,6
2211,Tottenham Court Road,14,20,6,AW,6
2266,Tottenham Court Road,16,22,6,AW,6
2546,Covent Garden,14,20,6,AW,6
2683,Tottenham Court Road,16,22,6,AW,6
1922,Tottenham Court Road,16,22,6,AW,6
2051,Tottenham Court Road,14,20,6,AW,6
2086,Tottenham Court Road,16,22,6,AW,6
2264,Covent Garden,14,20,6,AW,6
3688,Tottenham Court Road,16,22,6,AW,6
3750,Tottenham Court Road,15,20,5,AW,6
2242,Tottenham Court Road,16,22,6,AW,6
3453,Tottenham Court Road,16,22,6,AW,6
2537,Tottenham Court Road,16,22,6,AW,6
3121,Tottenham Court Road,17,22,5,AW,6
2726,Clapham Junction,17,22,5,W,6
2727,Clapham Junction,16,21,5,W,6
2728,Clapham Junction,17,22,5,W,6
2729,Clapham Junction,16,21,5,W,6
2730,Clapham Junction,17,21,4,W,6
2731,Clapham Junction,17,21,4,W,6
2732,Clapham Junction,17,21,4,W,6
2733,Clapham Junction,17,21,4,W,6
2734,Clapham Junction,17,21,4,W,6
2735,Clapham Junction,17,21,4,W,6
2736,Dalston Kingsland,17,23,6,W,6
2737,Dalston Kingsland,18,22,4,W,6
2738,Dalston Kingsland,17,23,6,W,6
2739,Dalston Kingsland,18,22,4,W,6
2740,Dalston Kingsland,18,22,4,W,6
2741,Dalston Kingsland,17,23,6,W,6
2742,Dalston Kingsland,18,22,4,W,6
5671,Chafford Hundred,11,18,7,H,6
3481,Bermondsey,18,22,4,W,6
6361,East Putney,17,23,6,H,6
6362,East Putney,17,23,6,H,6
6363,East Putney,17,23,6,H,6
6364,East Putney,17,23,6,H,6
6365,East Putney,17,23,6,H,6
6366,East Putney,17,23,6,H,6
1426,Goodge Street,17,22,5,AW,6
1906,Bethnal Green,17,23,6,AW,6
2238,Willesden Green,18,22,4,U,6
1855,Bethnal Green,17,23,6,AW,6
2238,Willesden Green,18,22,4,U,6
2240,Willesden Green,16,22,6,U,6
1637,Highbury and Islington,18,23,5,AW,6
1544,Liverpool Street,11,17,6,AW,6
3530,London Bridge,17,21,4,AW,6
6191,Oxford Circus,18,22,4,U,6
7969,London Bridge,12,17,5,AW,6
8252,London Bridge,11,17,6,AW,6
8758,Hammersmith (District),13,19,6,AW,6
10029,Oxford Circus,13,19,6,AW,6
10034,Liverpool Street,14,20,6,AW,6
1059,Finchley Road,12,16,4,AW,6
1852,East Finchley,18,22,4,U,6
1856,East Finchley,17,22,5,AW,6
1869,East Finchley,17,22,5,AW,6
1873,East Finchley,18,22,4,U,6
1886,East Finchley,18,22,4,U,6
1890,East Finchley,17,22,5,AW,6
1903,East Finchley,18,22,4,U,6
1907,East Finchley,18,22,4,U,6
2517,Leicester Square,17,23,6,AW,6
1019,Bethnal Green,17,22,5,AW,6
1486,London Bridge,14,20,6,AW,6
1431,Leicester Square,17,22,5,AW,6
1410,Piccadilly Circus,16,22,6,AW,6
1420,Piccadilly Circus,17,22,5,AW,6
1361,Tottenham Court Road,17,22,5,AW,6
1526,South Kensington,15,20,5,AW,6
1424,Leicester Square,17,23,6,AW,6
1372,Tottenham Court Road,16,22,6,AW,6
1373,Tottenham Court Road,17,22,5,AW,6
1447,Victoria,18,22,4,U,6
1469,Green Park,17,23,6,AW,6
1499,London Bridge,17,22,5,AW,6
1510,South Kensington,17,23,6,AW,6
1498,London Bridge,17,22,5,AW,6
1552,Liverpool Street,18,22,4,U,6
1515,South Kensington,17,22,5,AW,6
1535,Bethnal Green,18,22,4,U,6
1572,Stratford,16,21,5,AW,6
1049,Leicester Square,18,23,5,AW,6
1048,Covent Garden,18,23,5,AW,6
1582,Tottenham Court Road,17,22,5,U,6
3636,Tottenham Court Road,15,20,5,AW,6
3637,Tottenham Court Road,16,21,5,AW,6
3638,Tottenham Court Road,17,23,6,AW,6
3639,Tottenham Court Road,17,23,6,AW,6
3641,Tottenham Court Road,17,23,6,AW,6
3642,Tottenham Court Road,17,23,6,AW,6
3644,Tottenham Court Road,17,23,6,AW,6
3645,Tottenham Court Road,17,23,6,AW,6
3646,Tottenham Court Road,17,23,6,AW,6
3647,Tottenham Court Road,17,23,6,AW,6
3648,Tottenham Court Road,17,23,6,AW,6
7688,Holborn,17,21,4,AW,6
11710,Waterloo,17,21,4,AW,6
2160,Liverpool Street,15,19,4,U,6
2772,Green Park,16,21,5,AW,6
3158,Oxford Circus,18,22,4,U,6
3322,Kew Gardens,17,23,6,AW,6
3503,Woolwich Arsenal,15,19,4,U,6
3884,Oxford Circus,17,22,5,AW,6
4281,Hampstead,17,22,5,AW,6
4872,Regents Park,16,21,5,AW,6
4980,St. James's Park,15,19,4,AW,6
5529,Victoria,16,21,5,U,6
5576,Great Portland Street,16,21,5,AW,6
5623,Tottenham Court Road,15,19,4,AW,6
6097,Leicester Square,15,19,4,AW,6
7109,Tottenham Court Road,15,19,4,AW,6
7263,Holborn,17,22,5,AW,6
7934,Piccadilly Circus,15,19,4,U,6
9301,Victoria,15,19,4,U,6
9493,Embankment,17,21,4,AW,6
10025,Kennington,16,21,5,AW,6
